movieId,title,genres
8902,Malone,"['action', 'thriller']"
8903,Pathfinder,['adventure']
8904,Prince of Darkness,['horror']
8905,A Chinese Ghost Story,"['fantasy', 'action']"
8906,Street Smart,"['thriller', 'crime', 'drama']"
8907,Weeds,['drama']
8908,The Whales of August,['drama']
8909,A Better Tomorrow II,"['action', 'crime', 'thriller']"
8910,Ashik Kerib,"['drama', 'music', 'science fiction']"
8911,The Bourne Identity,"['action', 'drama', 'mystery', 'thriller']"
8912,Cannibal Women in the Avocado Jungle of Death,"['horror', 'comedy', 'adventure']"
8913,Cobra Verde,"['adventure', 'drama']"
8914,Comic Book Confidential,['documentary']
8915,Dominick and Eugene,['drama']
8916,Jack's Back,"['horror', 'thriller']"
8917,Killer Klowns from Outer Space,"['comedy', 'horror', 'science fiction']"
8918,Moonwalker,"['fantasy', 'music']"
8919,Alice,"['animation', 'comedy', 'fantasy', 'horror']"
8920,Pascali's Island,['drama']
8921,Prison,"['crime', 'drama', 'horror', 'thriller']"
8922,Split Decisions,['drama']
8923,Tales from the Gimli Hospital,"['fantasy', 'horror']"
8924,Landscape in the Mist,['drama']
8925,Life Is a Long Quiet River,['comedy']
8926,A World Apart,"['drama', 'foreign']"
8927,Common Threads: Stories from the Quilt,"['history', 'documentary']"
8928,Kiki's Delivery Service,"['animation', 'adventure', 'drama', 'fantasy']"
8929,Monsieur Hire,"['crime', 'drama']"
8930,Moon 44,['science fiction']
8931,Rikyu,"['drama', 'foreign']"
8932,Speaking Parts,['drama']
8933,Prime Suspect,['crime']
8934,Boiling Point,"['crime', 'action', 'comedy']"
8935,Almost an Angel,"['fantasy', 'comedy', 'science fiction']"
8936,Black Rainbow,"['mystery', 'thriller', 'fantasy', 'horror']"
8937,Cry-Baby,"['comedy', 'music']"
8938,Bullet in the Head,"['thriller', 'crime', 'drama']"
8939,Downtown,"['action', 'adventure', 'comedy', 'thriller']"
8940,Frankenhooker,"['comedy', 'horror', 'science fiction']"
8941,The Garden,['drama']
8942,Ghost Dad,"['comedy', 'family', 'fantasy']"
8943,Hard to Kill,"['action', 'thriller']"
8944,Havana,"['drama', 'romance']"
8945,Shipwrecked,"['adventure', 'family']"
8946,I Hired a Contract Killer,"['comedy', 'drama']"
8947,Ju Dou,"['drama', 'romance']"
8948,The Krays,"['drama', 'crime', 'history']"
8949,Lionheart,"['action', 'thriller']"
8950,Narrow Margin,"['action', 'thriller', 'crime', 'mystery']"
8951,Close-Up,"['crime', 'documentary', 'drama']"
8952,Nuns on the Run,['comedy']
8953,Patlabor: The Movie,"['action', 'animation', 'science fiction']"
8954,The Reflecting Skin,"['drama', 'horror', 'thriller']"
8955,Riff-Raff,"['comedy', 'drama']"
8956,State of Grace,"['drama', 'action', 'thriller', 'crime']"
8957,Auntie Danielle,"['comedy', 'drama']"
8958,Time to Kill,"['war', 'drama']"
8959,"Welcome Home, Roxy Carmichael","['drama', 'comedy']"
8960,35 Up,"['documentary', 'foreign']"
8961,Days of Being Wild,"['crime', 'drama', 'romance']"
8962,Across the Tracks,['drama']
8963,Begotten,"['fantasy', 'horror']"
8964,Life on a String,"['drama', 'foreign']"
8965,Cadence,['drama']
8966,Closet Land,['drama']
8967,Delusion,['crime']
8968,Dollman,"['action', 'comedy', 'crime', 'science fiction']"
8969,Dutch,['comedy']
8970,Guilty by Suspicion,"['drama', 'thriller']"
8971,Hearts of Darkness: A Filmmaker's Apocalypse,['documentary']
8972,High Strung,['comedy']
8973,Homicide,"['drama', 'crime']"
8974,Johnny Stecchino,['comedy']
8975,A Kiss Before Dying,"['mystery', 'thriller', 'crime']"
8976,Riki-Oh: The Story of Ricky,"['comedy', 'action', 'thriller']"
8977,Light Sleeper,"['drama', 'crime']"
8978,The Linguini Incident,"['comedy', 'crime']"
8979,Mannequin Two: On the Move,"['fantasy', 'comedy', 'science fiction', 'romance']"
8980,Only Yesterday,"['animation', 'drama', 'romance']"
8981,Once Around,"['comedy', 'drama', 'romance']"
8982,Other People's Money,"['comedy', 'drama']"
8983,Out for Justice,"['action', 'thriller', 'crime']"
8984,Prospero's Books,"['drama', 'fantasy']"
8985,Quigley Down Under,"['romance', 'action', 'adventure', 'western', 'drama']"
8986,Rubin and Ed,"['drama', 'comedy']"
8987,Shout,"['drama', 'romance']"
8988,Stinsen brinner... filmen alltså,[]
8989,Stone Cold,"['action', 'crime', 'thriller']"
8990,Strangers in Good Company,['drama']
8991,Surviving Desire,"['comedy', 'drama', 'romance']"
8992,All the Mornings of the World,"['drama', 'romance', 'history']"
8993,Assassin of the Tsar,"['history', 'drama']"
8994,Wild Hearts Can't Be Broken,"['drama', 'family']"
8995,Prime Suspect 2,"['drama', 'crime', 'tv movie']"
8996,Aileen Wuornos: The Selling of a Serial Killer,"['documentary', 'foreign']"
8997,Barbarian Queen II: The Empress Strikes Back,"['action', 'adventure', 'fantasy']"
8998,Captain America,"['action', 'science fiction', 'war']"
8999,City Hunter,"['action', 'adventure', 'comedy', 'romance']"
9000,The Oak,"['comedy', 'drama']"
9001,Citizen Cohn,['drama']
9002,Crossing The Bridge,['drama']
9003,Diggstown,"['action', 'comedy', 'drama']"
9004,Innocent Blood,"['comedy', 'horror', 'thriller', 'crime']"
9005,Johnny Suede,"['comedy', 'romance']"
9006,Porco Rosso,"['comedy', 'animation', 'adventure']"
9007,The Stolen Children,['drama']
9008,LadyBugs,"['comedy', 'family']"
9009,The Mambo Kings,"['drama', 'music']"
9010,Night and the City,"['thriller', 'comedy', 'crime', 'drama']"
9011,The Story of Qiu Ju,"['comedy', 'drama']"
9012,Shining Through,"['drama', 'romance', 'thriller']"
9013,Sidekicks,"['action', 'adventure', 'drama', 'family']"
9014,Tito and Me,['comedy']
9015,A Heart in Winter,"['drama', 'romance']"
9016,Visions of Light,['documentary']
9017,New Dragon Gate Inn,['action']
9018,Life and Nothing More...,"['adventure', 'drama']"
9019,House of Angels,['comedy']
9020,Return to Lonesome Dove,"['drama', 'western']"
9021,American Ninja 5,"['action', 'thriller']"
9022,The Baby of Mâcon,"['drama', 'history']"
9023,Bad Boy Bubby,"['crime', 'drama']"
9024,The Bride with White Hair,"['adventure', 'fantasy', 'drama', 'action', 'science fiction']"
9025,Barbarians at the Gate,"['comedy', 'drama']"
9026,Calendar,"['comedy', 'drama', 'romance']"
9027,Cyborg 2,"['action', 'adventure', 'science fiction']"
9028,Deadly Advice,[]
9029,The Legend II,"['adventure', 'action', 'comedy', 'foreign']"
9030,Fortress,"['action', 'thriller', 'science fiction']"
9031,The Puppetmaster,"['mystery', 'drama', 'war']"
9032,Josh and S.A.M.,"['adventure', 'action', 'comedy']"
9033,Latcho Drom,"['music', 'documentary']"
9034,Leningrad Cowboys Meet Moses,"['adventure', 'comedy', 'music']"
9035,Mr. Nanny,"['family', 'comedy', 'action']"
9036,The Night We Never Met,"['romance', 'comedy', 'drama']"
9037,Philadelphia Experiment II,['science fiction']
9038,The Positively True Adventures of the Alleged Texas Cheerleader Murdering Mom,"['comedy', 'drama']"
9039,The Snapper,"['comedy', 'drama']"
9040,Sonatine,"['action', 'crime', 'thriller']"
9041,Splitting Heirs,['comedy']
9042,Tai-Chi Master,"['action', 'comedy', 'drama', 'thriller']"
9043,Three of Hearts,"['comedy', 'drama', 'romance']"
9044,The Stand,"['adventure', 'drama', 'fantasy', 'horror']"
9045,71 Fragments of a Chronology of Chance,['drama']
9046,Naked Killer,"['action', 'crime', 'romance']"
9047,Dark Angel: The Ascent,"['horror', 'romance']"
9048,Darkman II: The Return of Durant,"['action', 'adventure', 'science fiction', 'thriller']"
9049,Embrace of the Vampire,"['horror', 'thriller']"
9050,Felidae,"['animation', 'mystery', 'thriller']"
9051,Floundering,"['comedy', 'romance']"
9052,Freaked,['comedy']
9053,Golden Gate,"['crime', 'drama']"
9054,Fist of Legend,['action']
9055,Paperback Romance,"['romance', 'comedy']"
9056,Macross Plus: Movie Edition,"['action', 'adventure', 'animation', 'science fiction']"
9057,Major League II,['comedy']
9058,My Father the Hero,"['comedy', 'family', 'romance']"
9059,"Take Care of Your Scarf, Tatiana","['comedy', 'romance']"
9060,Pumpkinhead II: Blood Wings,['horror']
9061,A Pure Formality,"['crime', 'thriller']"
9062,Staggered,"['comedy', 'foreign']"
9063,The Defender,"['drama', 'action', 'thriller']"
9064,The Langoliers,"['drama', 'horror', 'science fiction', 'mystery', 'thriller']"
9065,Blood & Donuts,"['horror', 'action', 'comedy']"
9066,Gonin,"['action', 'crime', 'foreign', 'thriller']"
9067,Kivenpyörittäjän kylä,[]
9068,Last of the Dogmen,"['adventure', 'mystery', 'thriller', 'western']"
9069,Whisper of the Heart,"['animation', 'drama', 'family']"
9070,The Passion of Darkly Noon,"['mystery', 'drama', 'thriller']"
9071,High Risk,"['action', 'comedy']"
9072,Street Fighter II: The Animated Movie,"['animation', 'action']"
9073,Trinity And Beyond: The Atomic Bomb Movie,['documentary']
9074,Tromeo & Juliet,"['comedy', 'drama', 'romance', 'thriller']"
9075,Cannibal! The Musical,"['comedy', 'history', 'horror']"
9076,A Summer's Tale,"['comedy', 'drama', 'romance']"
9077,Fetishes,['documentary']
9078,The God of Cookery,['comedy']
9079,Jack Frost,"['fantasy', 'horror', 'comedy']"
9080,The Hunters,"['thriller', 'crime', 'mystery']"
9081,Drifting Clouds,['drama']
9082,The Late Shift,"['comedy', 'drama']"
9083,"Pretty Village, Pretty Flame","['drama', 'war']"
9084,My Man,"['comedy', 'drama', 'romance']"
9085,No Way Back,"['action', 'crime', 'thriller']"
9086,No Way Home,['drama']
9087,Pusher,"['action', 'crime', 'drama', 'thriller']"
9088,Robinson Crusoe,"['action', 'adventure', 'drama']"
9089,Freakin' Beautiful World,['drama']
9090,Sgt. Kabukiman N.Y.P.D.,"['action', 'comedy', 'fantasy']"
9091,Earth,"['drama', 'romance', 'science fiction']"
9092,Emma,"['tv movie', 'comedy', 'drama', 'romance']"
9093,American Perfekt,"['action', 'thriller']"
9094,Bikini Summer III: South Beach Heat,['comedy']
9095,The Boxer,"['drama', 'romance']"
9096,The Brave,['drama']
9097,Cremaster 5,['drama']
9098,Executive Target,"['action', 'thriller']"
9099,Face,"['crime', 'drama', 'thriller']"
9100,Snow White: A Tale of Terror,"['fantasy', 'horror']"
9101,Gummo,['drama']
9102,Hamilton,"['action', 'thriller']"
9103,Chicago Cab,"['comedy', 'drama']"
9104,Kiss or Kill,"['crime', 'drama']"
9105,Destiny,"['drama', 'history']"
9106,Mean Guns,"['action', 'adventure', 'crime', 'thriller']"
9107,Men with Guns,"['action', 'drama', 'foreign', 'thriller']"
9108,Nirvana,"['thriller', 'fantasy', 'science fiction']"
9109,Dance with the Devil,"['action', 'thriller']"
9110,Photographing Fairies,"['mystery', 'fantasy', 'drama']"
9111,Postman Blues,"['crime', 'drama', 'action']"
9112,Quicksilver Highway,"['horror', 'thriller']"
9113,The Swindle,"['comedy', 'crime', 'thriller']"
9114,Safe House,['thriller']
9115,"Sick: The Life and Death of Bob Flanagan, Supermasochist",['documentary']
9116,The Lion King 2: Simba's Pride,"['animation', 'family', 'adventure']"
9117,Wishful Thinking,"['comedy', 'romance']"
9118,From the Earth to the Moon,"['documentary', 'drama']"
9119,Beowulf,"['action', 'science fiction', 'thriller', 'adventure', 'horror', 'fantasy']"
9120,From Dusk Till Dawn 3: The Hangman's Daughter,"['western', 'horror', 'thriller']"
9121,The Interview,['drama']
9122,RKO 281,"['history', 'drama']"
9123,From Dusk Till Dawn 2: Texas Blood Money,"['crime', 'action', 'horror', 'thriller']"
9124,"Torrente, the Dumb Arm of the Law","['comedy', 'crime']"
9125,Koko Flanel,"['comedy', 'romance']"
9126,Bruno,"['comedy', 'drama']"
9127,Dead Man's Curve,"['drama', 'horror', 'mystery', 'thriller']"
9128,Fudoh: The New Generation,"['action', 'thriller', 'crime', 'foreign']"
9129,Gia,"['drama', 'romance']"
9130,Thursday,"['drama', 'action', 'crime', 'thriller']"
9131,Sophie's World,"['fantasy', 'drama', 'family']"
9132,Wavelength,['documentary']
9133,Who Am I?,"['adventure', 'action', 'comedy', 'thriller']"
9134,The Kingdom II,"['horror', 'mystery']"
9135,Merlin,"['adventure', 'drama', 'fantasy']"
9136,Rogue Trader,['drama']
9137,Breast Men,"['tv movie', 'drama', 'comedy']"
9138,A Murder of Crows,"['action', 'crime', 'thriller']"
9139,"Bang, Boom, Bang","['crime', 'action', 'comedy']"
9140,Batman & Mr. Freeze: SubZero,"['animation', 'action', 'crime']"
9141,The Pentagon Wars,"['comedy', 'drama', 'war']"
9142,A Place Called Chiapas,['documentary']
9143,Two Hands,"['comedy', 'crime', 'thriller']"
9144,Brave New World,"['science fiction', 'tv movie']"
9145,Addams Family Reunion,"['comedy', 'family', 'fantasy', 'thriller', 'tv movie']"
9146,Thick as Thieves,"['drama', 'action', 'comedy', 'crime']"
9147,Set Me Free,"['drama', 'romance']"
9148,Claire Dolan,['drama']
9149,Jigoku,"['horror', 'drama']"
9150,The Smashing Pumpkins: Vieuphoria,"['documentary', 'music']"
9151,The Class Trip,"['mystery', 'drama']"
9152,Flowers of Shanghai,['drama']
9153,The Hole,"['drama', 'fantasy', 'romance']"
9154,Of Freaks and Men,"['comedy', 'drama']"
9155,Das merkwürdige Verhalten geschlechtsreifer Großstädter zur Paarungszeit,['comedy']
9156,Purgatory,"['fantasy', 'action', 'western', 'science fiction']"
9157,Juha,"['romance', 'comedy', 'drama']"
9158,Lady Snowblood,"['action', 'drama', 'thriller']"
9159,The Tough Ones,"['drama', 'action']"
9160,Takedown,"['action', 'thriller']"
9161,Bleeder,"['drama', 'horror', 'thriller']"
9162,Dil Se..,"['drama', 'romance']"
9163,The Bodyguard,"['action', 'thriller']"
9164,Vidocq,"['fantasy', 'action', 'thriller', 'crime', 'science fiction', 'mystery']"
9165,Molokai: The Story of Father Damien,"['drama', 'foreign']"
9166,Le Samouraï,"['crime', 'drama', 'thriller']"
9167,Candyman: Day of the Dead,"['fantasy', 'horror']"
9168,The 4th Floor,"['horror', 'mystery', 'thriller']"
9169,A Long Hot Summer,"['music', 'comedy']"
9170,The Batman Superman Movie: World's Finest,"['action', 'animation']"
9171,The End of Evangelion,"['animation', 'drama', 'science fiction']"
9172,The Life of Aleksis Kivi,[]
9173,He Died with a Felafel in His Hand,['comedy']
9174,Kuch Kuch Hota Hai,"['drama', 'romance']"
9175,Document of the Dead,['documentary']
9176,Venus Beauty Institute,"['comedy', 'drama', 'romance']"
9177,Cherry Falls,"['mystery', 'horror', 'thriller']"
9178,Freeway II: Confessions of a Trickbaby,"['comedy', 'crime', 'drama']"
9179,Joseph and the Amazing Technicolor Dreamcoat,['music']
9180,Style Wars,"['music', 'documentary', 'tv movie']"
9181,In July,"['adventure', 'comedy', 'romance']"
9182,Joan of Arc,"['drama', 'history']"
9183,Kirikou and the Sorceress,"['fantasy', 'adventure', 'animation', 'family']"
9184,After the Rain,['drama']
9185,The Prophecy 3: The Ascent,"['fantasy', 'horror', 'thriller']"
9186,Taxi 2,"['action', 'comedy', 'crime']"
9187,Pups,"['thriller', 'action', 'drama', 'crime']"
9188,Peculiarities of the National Fishing,['comedy']
9189,Cut,"['comedy', 'foreign', 'horror', 'thriller']"
9190,Kadosh,"['drama', 'romance', 'foreign']"
9191,Essex Boys,"['crime', 'thriller']"
9192,Picking Up the Pieces,"['comedy', 'thriller', 'mystery']"
9193,Badding,[]
9194,The Wedding Waltz,"['drama', 'comedy']"
9195,Meeting People Is Easy,"['music', 'documentary']"
9196,Cruel Intentions 2,"['drama', 'romance', 'thriller']"
9197,Adrenaline Drive,"['comedy', 'crime', 'romance', 'foreign']"
9198,Humanité,['drama']
9199,Beautiful Joe,"['drama', 'action', 'comedy', 'thriller', 'romance']"
9200,The Underground Comedy Movie,['comedy']
9201,The Shrink Is In,"['comedy', 'romance']"
9202,Charisma,"['drama', 'thriller']"
9203,Guest House Paradiso,['comedy']
9204,Swimming,['drama']
9205,If These Walls Could Talk 2,"['romance', 'drama']"
9206,The Trumpet Of The Swan,"['animation', 'family']"
9207,The 10th Kingdom,"['adventure', 'comedy', 'family', 'fantasy', 'mystery', 'romance']"
9208,An Extremely Goofy Movie,"['animation', 'family', 'comedy']"
9209,The Wind Will Carry Us,['drama']
9210,Water Drops on Burning Rocks,"['drama', 'romance']"
9211,The Tracker,"['western', 'drama', 'foreign', 'history']"
9212,2046,"['fantasy', 'drama', 'science fiction', 'romance']"
9213,Bruiser,"['mystery', 'horror']"
9214,Taboo,"['drama', 'horror', 'thriller', 'mystery']"
9215,Crane World,"['drama', 'foreign']"
9216,Cremaster 2,['drama']
9217,Running Out of Time,"['drama', 'action', 'thriller', 'crime']"
9218,The Wog Boy,['comedy']
9219,Century of the Dragon,['thriller']
9220,Chasing Sleep,"['horror', 'mystery', 'thriller']"
9221,The Stepdaughter,['horror']
9222,Possible Worlds,"['mystery', 'science fiction', 'drama']"
9223,The Nameless,"['horror', 'thriller']"
9224,The Debt,"['drama', 'thriller', 'crime', 'foreign']"
9225,Female Prisoner #701: Scorpion,['crime']
9226,Female Prisoner Scorpion: Jailhouse 41,"['action', 'crime', 'drama', 'thriller']"
9227,Bartleby,"['comedy', 'drama']"
9228,Night of the Day of the Dawn of the Son of the Bride Part 2: In Shocking 2-D,[]
9229,Restless,['romance']
9230,Shiner,"['drama', 'action', 'crime']"
9231,Batman Beyond: Return of the Joker,"['animation', 'family']"
9232,Roberto Succo,['drama']
9233,Suzhou River,"['drama', 'foreign', 'romance']"
9234,6ixtynin9,"['comedy', 'crime', 'thriller']"
9235,Audition,"['mystery', 'drama', 'horror', 'thriller']"
9236,The Nine Lives of Tomas Katz,"['comedy', 'drama', 'fantasy', 'mystery']"
9237,For Love or Country: The Arturo Sandoval Story,"['documentary', 'drama']"
9238,Paragraph 175,"['history', 'documentary']"
9239,Devdas,"['drama', 'romance']"
9240,Mimic 2,"['horror', 'science fiction', 'thriller']"
9241,Monday,"['comedy', 'crime', 'action', 'thriller']"
9242,Paradise Lost 2: Revelations,['documentary']
9243,Dark Prince: The True Story of Dracula,['horror']
9244,Sound and Fury,['documentary']
9245,The Hole,"['crime', 'drama', 'horror', 'thriller']"
9246,The Sleeping Dictionary,"['drama', 'romance']"
9247,When Strangers Appear,"['action', 'drama', 'mystery', 'thriller']"
9248,Revolutionary Girl Utena: The Movie,"['animation', 'fantasy', 'action']"
9249,Speaking of Sex,"['comedy', 'romance']"
9250,Good Advice,"['comedy', 'romance']"
9251,Needing You...,"['drama', 'comedy', 'romance', 'foreign']"
9252,The Mists of Avalon,"['drama', 'fantasy']"
9253,Spiral,"['mystery', 'fantasy', 'horror']"
9254,The Big Animal,[]
9255,Old Men in New Cars: In China They Eat Dogs II,"['action', 'comedy', 'crime', 'thriller']"
9256,Purely Belter,"['comedy', 'drama']"
9257,The Quickie,"['drama', 'crime']"
9258,Kabhi Khushi Kabhie Gham,"['comedy', 'drama']"
9259,The River,"['drama', 'romance']"
9260,Werckmeister Harmonies,['drama']
9261,Asterix & Obelix: Mission Cleopatra,"['family', 'fantasy', 'comedy', 'adventure']"
9262,Is It Fall Yet?,"['animation', 'comedy']"
9263,Late Night Shopping,"['comedy', 'romance']"
9264,Uprising,"['tv movie', 'drama', 'history', 'war']"
9265,61*,"['drama', 'history']"
9266,The Tunnel,"['drama', 'thriller']"
9267,Long Time Dead,"['horror', 'thriller']"
9268,The Laramie Project,"['crime', 'drama']"
9269,Run Ronnie Run,['comedy']
9270,Gojoe: Spirit War Chronicle,"['action', 'history']"
9271,A Gentleman's Game,['drama']
9272,Joint Security Area,"['war', 'drama', 'thriller']"
9273,Dagon,"['fantasy', 'horror', 'thriller']"
9274,Ripley's Game,"['crime', 'thriller']"
9275,Conspiracy,"['drama', 'history']"
9276,Freeze Me,"['drama', 'foreign', 'horror', 'thriller']"
9277,The Best Man's Wedding,"['comedy', 'drama']"
9278,Teknolust,"['comedy', 'drama', 'romance']"
9279,A Dog's Will,"['adventure', 'comedy', 'drama']"
9280,The Accidental Spy,"['action', 'comedy', 'thriller']"
9281,The Adversary,"['mystery', 'drama', 'crime']"
9282,The Beautiful Country,['drama']
9283,Darkness,['horror']
9284,Mockingbird Don't Sing,['drama']
9285,Blood: The Last Vampire,"['fantasy', 'animation', 'horror', 'comedy', 'thriller', 'science fiction']"
9286,Vacuuming Completely Nude in Paradise,"['comedy', 'drama', 'foreign']"
9287,Avenging Angelo,"['action', 'comedy', 'crime']"
9288,Southern Comfort,"['documentary', 'romance']"
9289,Berlin is in Germany,"['comedy', 'drama']"
9290,Blueberry,['western']
9291,Electric Dragon 80.000 V,"['fantasy', 'drama', 'science fiction', 'thriller']"
9292,The Nugget,"['comedy', 'foreign']"
9293,"Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack","['adventure', 'action', 'drama', 'fantasy']"
9294,Shackleton's Antarctic Adventure,['documentary']
9295,The Barber,['horror']
9296,Dirty Deeds,"['crime', 'comedy', 'drama', 'thriller']"
9297,Miranda,"['comedy', 'drama', 'romance', 'thriller']"
9298,My Little Eye,"['horror', 'thriller']"
9299,Kung Phooey,"['action', 'comedy']"
9300,Stranded,"['thriller', 'drama', 'science fiction']"
9301,Millennium Mambo,['drama']
9302,Martin & Orloff,['comedy']
9303,American Psycho 2: All American Girl,"['horror', 'thriller']"
9304,Double Vision,"['horror', 'action', 'thriller', 'mystery', 'foreign']"
9305,Soft Shell Man,"['drama', 'romance']"
9306,Samouraïs,"['action', 'science fiction']"
9307,Ali G Indahouse,['comedy']
9308,Black Plague,['thriller']
9309,Dead or Alive 2: Birds,"['crime', 'drama', 'thriller']"
9310,Cube²: Hypercube,"['thriller', 'science fiction', 'mystery']"
9311,"Milwaukee, Minnesota","['comedy', 'drama']"
9312,Pistol Opera,"['drama', 'action', 'thriller', 'crime', 'foreign']"
9313,Secret Passage,['drama']
9314,Stark Raving Mad,"['action', 'comedy', 'crime']"
9315,Pulse,"['horror', 'thriller']"
9316,Killing Emmett Young,"['action', 'crime', 'drama', 'mystery', 'thriller']"
9317,The Lost Battalion,"['history', 'drama', 'war']"
9318,Hukkle,"['crime', 'drama', 'foreign', 'mystery']"
9319,Carolina,"['comedy', 'romance']"
9320,Charms For the Easy Life,['drama']
9321,Dog Days,['drama']
9322,Balzac and the Little Chinese Seamstress,"['drama', 'foreign']"
9323,Dil Chahta Hai,"['drama', 'romance']"
9324,My Sassy Girl,"['drama', 'comedy', 'romance']"
9325,The Gathering,"['horror', 'thriller']"
9326,Shot in the Heart,['drama']
9327,Deadline,"['drama', 'thriller']"
9328,The Warrior,"['adventure', 'animation', 'drama', 'action', 'foreign']"
9329,My Wife Is a Gangster,"['action', 'comedy']"
9330,Nothing,"['comedy', 'fantasy', 'science fiction']"
9331,Undertaking Betty,"['comedy', 'romance']"
9332,Waterboys,['comedy']
9333,Absolon,['action']
9334,Dead or Alive: Final,"['action', 'comedy', 'family', 'foreign', 'science fiction']"
9335,Hell House,['documentary']
9336,Fubar,"['comedy', 'music']"
9337,The Happiness of the Katakuris,"['horror', 'comedy', 'drama']"
9338,Sex Is Comedy,"['comedy', 'drama']"
9339,The Rage in Placid Lake,"['family', 'comedy']"
9340,Stratosphere Girl,"['drama', 'foreign', 'mystery', 'thriller']"
9341,My Mother Likes Women,"['drama', 'comedy', 'foreign']"
9342,Dead End,"['mystery', 'horror', 'thriller']"
9343,Pure,['drama']
9344,Sympathy for Mr. Vengeance,"['action', 'drama', 'thriller']"
9345,Jesus Christ Vampire Hunter,"['action', 'comedy', 'horror']"
9346,Chinese Odyssey 2002,"['action', 'comedy', 'romance']"
9347,The Foreigner,"['action', 'thriller']"
9348,The Man of the Year,"['drama', 'crime']"
9349,Suicide Club,"['drama', 'horror', 'thriller']"
9350,The Third Wave,"['action', 'thriller']"
9351,Immortal,"['drama', 'action', 'science fiction']"
9352,Tiptoes,"['comedy', 'drama', 'romance']"
9353,A Sound of Thunder,"['thriller', 'science fiction', 'adventure', 'action']"
9354,The Lion King 1½,"['animation', 'comedy', 'family']"
9355,Fear and Trembling,"['drama', 'comedy', 'foreign']"
9356,Live from Baghdad,"['drama', 'thriller']"
9357,Planta 4ª,"['family', 'comedy', 'drama']"
9358,Oasis,"['drama', 'romance']"
9359,Cremaster 3,['drama']
9360,Herr Lehmann,"['comedy', 'drama']"
9361,Twin Sisters,"['romance', 'drama', 'history']"
9362,My House in Umbria,"['drama', 'mystery']"
9363,Upswing,['comedy']
9364,Out for a Kill,"['action', 'thriller']"
9365,Bad Boys,"['action', 'drama', 'comedy']"
9366,"Remember Me, My Love","['drama', 'comedy', 'romance']"
9367,Soldier's Girl,"['drama', 'romance', 'crime']"
9368,Tipping the Velvet,"['drama', 'romance']"
9369,Bright Young Things,['comedy']
9370,Resurrection of The Little Match Girl,"['action', 'comedy', 'science fiction']"
9371,Alien Hunter,['science fiction']
9372,Love Object,"['comedy', 'drama', 'horror', 'romance', 'thriller']"
9373,The Animatrix,"['animation', 'science fiction']"
9374,The Brown Bunny,['drama']
9375,Ju-on: The Curse,['horror']
9376,Ju-on: The Curse 2,['horror']
9377,Elina: As If I Wasn't There,"['drama', 'family']"
9378,11:14,"['crime', 'drama', 'thriller']"
9379,Alive,"['action', 'drama', 'science fiction', 'thriller', 'horror']"
9380,Springtime in a Small Town,"['drama', 'romance']"
9381,Tremors 4: The Legend Begins,"['action', 'comedy', 'horror', 'western']"
9382,Wondrous Oblivion,"['drama', 'foreign']"
9383,Bring It On Again,['comedy']
9384,Crimson Rivers II: Angels of the Apocalypse,"['action', 'thriller', 'crime']"
9385,And Starring Pancho Villa as Himself,"['drama', 'history', 'war', 'western']"
9386,Nicotina,"['drama', 'action', 'comedy', 'thriller']"
9387,Iron Jawed Angels,['drama']
9388,Evil,['drama']
9389,Sniper 2,['action']
9390,High Roller: The Stu Ungar Story,"['drama', 'action']"
9391,Battle Royale II: Requiem,"['action', 'thriller']"
9392,In Hell,"['action', 'drama', 'thriller']"
9393,Lemony Snicket's A Series of Unfortunate Events,"['adventure', 'comedy', 'family']"
9394,Naked Weapon,"['action', 'drama', 'thriller']"
9395,Bukowski - Born into This,['documentary']
9396,The Green Butchers,['comedy']
9397,Pearls and Pigs,['comedy']
9398,An Injury to One,['documentary']
9399,Addiction - When Nothing Is Enough,"['drama', 'romance']"
9400,A Very Long Engagement,['drama']
9401,Last Life in the Universe,"['drama', 'action', 'thriller']"
9402,The Galíndez File,['thriller']
9403,Head-On,"['drama', 'romance']"
9404,Ghost in the Shell 2: Innocence,"['animation', 'drama', 'science fiction']"
9405,Kal Ho Naa Ho,"['comedy', 'drama']"
9406,The Cat Returns,"['adventure', 'fantasy', 'animation', 'drama', 'family']"
9407,In My Country,"['romance', 'drama']"
9408,Unstoppable,"['action', 'drama', 'thriller']"
9409,Take My Eyes,['drama']
9410,The Cathedral,"['science fiction', 'animation']"
9411,Blind Shaft,"['drama', 'thriller']"
9412,The Twilight Samurai,"['action', 'drama', 'romance']"
9413,The Twins Effect,"['action', 'comedy', 'horror']"
9414,Far Side of the Moon,"['drama', 'comedy']"
9415,Facing Windows,"['drama', 'romance']"
9416,Ginger Snaps 2: Unleashed,"['drama', 'horror']"
9417,Salem's Lot,"['horror', 'drama', 'mystery', 'thriller']"
9418,Dark Woods,"['adventure', 'horror', 'mystery', 'thriller']"
9419,Foolproof,['action']
9420,Belly of the Beast,"['action', 'thriller']"
9421,"Easy Riders, Raging Bulls",['documentary']
9422,The Book of Fate,"['action', 'horror', 'science fiction']"
9423,When the Last Sword Is Drawn,"['action', 'drama', 'history']"
9424,Comic Book: The Movie,"['action', 'comedy', 'thriller']"
9425,2LDK,"['comedy', 'drama', 'horror', 'thriller']"
9426,Trauma,"['drama', 'mystery', 'thriller', 'horror']"
9427,Intimate Strangers,"['drama', 'romance']"
